,name,perspective,count
4439,hype移民,69,1
4440,ip156214254503,69,1
4441,jdjjdjdk,69,1
4442,OYO石家庄北站,69,1
4443,Xlb,69,1
4444,Yg302,69,1
4445,z9中公,69,1
4446,zzzz,69,1
4447,阿尔卡迪亚滨海度假酒店,69,1
4448,阿狸智能酒店,69,1
4449,阿狸智能快捷酒店,69,1
4450,阿里巴巴拉卡拉,69,1
4451,阿森小店,69,1
4452,啊啊刚回家看见,69,1
4453,艾力卡木,69,1
4454,爱WI-FI,69,1
4455,爱猫,69,1
4456,爱翼家乐凯北大街专营店,69,1
4457,安次区医院,69,1
4458,安审邯郸市阿狸智能酒店,69,1
4459,安审天诚五金机电,69,1
4460,白沟测试,69,1
4461,白石山舍,69,1
4462,百斯特商务酒店,69,1
4463,保定引力健身,69,1
4464,北港电信,69,1
4465,病毒,69,1
4466,沧州颐和大饭店,69,1
4467,沧州中西医结合医院,69,1
4468,测试专用,69,1
4469,昌黎宾馆,69,1
4470,晨宇商务酒店,69,1
4471,城市之家清苑店,69,1
4472,橙果主题酒店,69,1
4473,翠微宾馆,69,1
4474,大疙瘩,69,1
4475,大华股份,69,1
4476,大沙坪天翼互联网手机卖场,69,1
4477,大学城电信营业厅,69,1
4478,电力培训中心,69,1
4479,电信食堂,69,1
4480,叮咚买菜,69,1
4481,鼎润,69,1
4482,东海,69,1
4483,东殷村宾馆,69,1
4484,董鑫百货商店,69,1
4485,嘟嘟嘟,69,1
4486,俄蒙商行,69,1
4487,非繁左岸,69,1
4488,非概念设计,69,1
4489,凤凰路电信营业厅,69,1
4490,福鑫旅店,69,1
4491,钢城便利驿站,69,1
4492,港口电信电视,69,1
4493,格林豪张家口高铁站店,69,1
4494,固安如家酒店,69,1
4495,馆陶县水利局,69,1
4496,国源朗怡,69,1
4497,汉庭连锁酒店,69,1
4498,好的社会秩序,69,1
4499,好运来婚礼主题酒店,69,1
4500,河北帮民物流,69,1
4501,河北宾馆元悦,69,1
4502,河北廊坊国际饭店,69,1
4503,河北闪付,69,1
4504,河北省石家庄二院,69,1
4505,河北天环831,69,1
4506,河北鑫海化工集团,69,1
4507,河北银行,69,1
4508,衡水市桃城区百合宾馆,69,1
4509,华润电厂,69,1
4510,华为悦盒,69,1
4511,焕燃减脂,69,1
4512,黄骅海事局,69,1
4513,黄骅完小,69,1
4514,惠泽园,69,1
4515,基地,69,1
4516,激动4,69,1
4517,吉米,69,1
4518,吉瑞酒店,69,1
4519,加油,69,1
4520,家家宾馆,69,1
4521,尖盾信安,69,1
4522,建军超市,69,1
4523,健二足足疗店,69,1
4524,金记凉皮,69,1
4525,金隅天坛,69,1
4526,锦程宾馆,69,1
4527,锦江,69,1
4528,京娘湖酒店,69,1
4529,经济开发区云港玖佳宾馆,69,1
4530,九江线材wooden,69,1
4531,就会很快不抗拒,69,1
4532,就是弄,69,1
4533,锯木头,69,1
4534,君仁儿童医院,69,1
4535,骏怡连锁酒店,69,1
4536,康业,69,1
4537,涞源白石山,69,1
4538,兰桂坊宾馆,69,1
4539,蓝之领大酒店,69,1
4540,郎华,69,1
4541,老刘干果店,69,1
4542,乐钢商务酒店,69,1
4543,乐家连锁酒店,69,1
4544,乐亭县,69,1
4545,磊阳,69,1
4546,李彬彬,69,1
4547,梁霄赟测试911,69,1
4548,临西县盛世商务酒店有限公司,69,1
4549,榴莲酒店,69,1
4550,隆达园林公寓,69,1
4551,鹿泉,69,1
4552,路南晓光通讯器材商店,69,1
4553,美的工业园宿舍,69,1
4554,蒙商丽骏国际酒店,69,1
4555,勐仑支局营业厅,69,1
4556,米123456789,69,1
4557,妙相莲养生美容会馆,69,1
4558,明,69,1
4559,明累了,69,1
4560,木立武都路东口专营店,69,1
4561,南国酒店,69,1
4562,南海渔家,69,1
4563,你成哥,69,1
4564,农业路自营厅,69,1
4565,泊寓225,69,1
4566,七天酒店火车站建工学院店,69,1
4567,启腾环保设备,69,1
4568,千村宾馆,69,1
4569,迁安,69,1
4570,前进机械厂,69,1
4571,秦皇岛市第二人民医院,69,1
4572,青岛市南区延安三路旗舰营业厅,69,1
4573,青海宋家酿皮,69,1
4574,青年酒店,69,1
4575,清河湾,69,1
4576,清水湾807,69,1
4577,人才家园二期204,69,1
4578,如归宾馆,69,1
4579,如家快捷酒店,69,1
4580,睿伯云酒店,69,1
4581,三石,69,1
4582,三只熊,69,1
4583,商户c5,69,1
4584,尚佳宾馆,69,1
4585,神华码头,69,1
4586,圣仑大厦,69,1
4587,胜利南街416号塔谈国际商贸城4号写字楼2023,69,1
4588,石家庄工程职业学院新三男生宿舍521,69,1
4589,时代海岸公寓酒店,69,1
4590,实验中学8,69,1
4591,拾年怀旧主题酒店,69,1
4592,世纪城,69,1
4593,世纪城四号公寓2505,69,1
4594,世纪华通,69,1
4595,四川副食调料大全,69,1
4596,四院,69,1
4597,苏鲁滩,69,1
4598,宿舍2232,69,1
4599,隋玉英保健按摩,69,1
4600,台球厅555号,69,1
4601,唐山电力培训中心2号楼,69,1
4602,唐山世园投资管理有限公司,69,1
4603,唐山市力强酒店服务有限公司,69,1
4604,天翼飞,69,1
4605,天翼商城武都路店,69,1
4606,王国庆,69,1
4607,王鹤馨测试,69,1
4608,王者归来,69,1
4609,王志霞,69,1
4610,伟业老婆的路上了哦,69,1
4611,未来像素,69,1
4612,蔚县,69,1
4613,沃尔沃员工,69,1
4614,无主宿舍,69,1
4615,吴桥中西医结合医院医院,69,1
4616,五中营业厅,69,1
4617,武邑县供水公司,69,1
4618,西固天翼互联网手机卖场,69,1
4619,西站天翼互联网手机卖场,69,1
4620,嘻嘻嘻嘻嘻嘻,69,1
4621,香芋,69,1
4622,项目支撑统一处理,69,1
4623,小宇最帅,69,1
4624,鑫海,69,1
4625,邢台电信桥东分公司,69,1
4626,邢台电信桥西分公司,69,1
4627,邢台学院,69,1
4628,学府考研,69,1
4629,学府名苑,69,1
4630,艳丽调料,69,1
4631,杨亚军,69,1
4632,一号楼203,69,1
4633,医大二院,69,1
4634,依恩荣咖啡,69,1
4635,易佰酒店二部,69,1
4636,易居连锁酒店,69,1
4637,驿家365213,69,1
4638,驿家365合作路店,69,1
4639,映美科技总裁办,69,1
4640,优客家,69,1
4641,盂县人民医院,69,1
4642,榆中天翼互联网手机卖场,69,1
4643,玉庭快捷大酒店,69,1
4644,员工食堂,69,1
4645,原来宾馆,69,1
4646,悦都汇购物公园,69,1
4647,悦家酒店,69,1
4648,运动宝贝,69,1
4649,砸哈哈啊哈哈哈家,69,1
4650,张家口国脉通信,69,1
4651,智尚优品酒店,69,1
4652,中国电信111,69,1
4653,中国人民,69,1
4654,中国人民解放军32140部队,69,1
4655,中国移动迁西宽带,69,1
4656,中铁宿舍楼1223211,69,1
4657,中铁宿舍楼313,69,1
4658,中央广场天翼互联网手机卖场,69,1
4659,中医院001,69,1
4660,周凤龙,69,1
4661,足春堂足浴,69,1
4662,合计,69,4799
4663,密苑（张家口）旅游胜地有限公司密苑太子酒店分公司,41,426
4664,廊坊国际饭店有限公司,41,368
4665,张家口国际大酒店,41,232
4666,林海商务酒店,41,215
4667,安审廊坊国际饭店有限公司,41,192
4668,安审张家口四海暇旅商务酒店有限公司,41,163
4669,蓝鲸大厦,41,112
4670,衡水锦尚宾馆有限公司,41,105
4671,天元名品,41,102
4672,新天地酒店,41,101
4673,海友连锁酒店,41,98
4674,格林豪泰酒店学院路店,41,97
4675,金盛万豪,41,97
4676,张家口泰合酒店管理有限责任公司,41,93
4677,红旗楼驿家365宾馆,41,91
4678,怀来矿建物业服务有限公司,41,84
4679,安审张家口市桥东区鱼儿山健足会馆,41,78
4680,正通快捷宾馆,41,75
4681,博奥酒店,41,71
4682,怀来悦庭酒店管理有限公司,41,67
4683,健二足足疗馆,41,66
4684,百斯特商务公寓酒店,41,65
4685,怀来皓轩酒店有限公司,41,64
4686,安审张家口百尚酒店有限公司,41,58
4687,唐山足球酒店,41,56
4688,安审张家口市好时尚快捷宾馆,41,55
4689,保定仁润脑血管病医院,41,55
4690,安审怀安县缘梦圆宾馆有限公司,41,52
4691,佳亿商务酒店,41,52
4692,故城驿家365,41,51
4693,安审中元路泰建设工程有限公司,41,50
4694,奥凯假日酒店,41,50
4695,安审经济开发区沙滩红楼饭店,41,48
4696,怀来县聚缘快捷酒店,41,47
4697,安审明湖冰雪主题酒店,41,46
4698,安审张家口市冠榕商务酒店有限责任公司,41,44
4699,汉庭承德避暑山庄酒店,41,44
4700,全季张家口火车站酒店,41,40
4701,安审经济开发区海纳商务宾馆,41,39
4702,顺和宾馆,41,37
4703,安审张家口奈斯酒店管理有限公司,41,34
4704,同泰宾馆,41,34
4705,绅度国际养生会所,41,32
4706,安审宣化区龙驿宾馆,41,31
4707,张家口铁路园丰园商贸公司,41,31
4708,安审怀安县柴沟堡镇文明宾馆,41,29
4709,武安市青少年宫,41,29
4710,金科花卉宾馆,41,26
4711,胜光酒店,41,26
4712,博然商务宾馆,41,25
4713,康保县康远假日快捷酒店,41,24
4714,唐山宴文旅酒店,41,24
4715,强健足浴阁,41,23
4716,橙子快捷宾馆,41,22
4717,嘉宁商务主题宾馆,41,22
4718,尚客思宾馆,41,19
4719,馨悦快捷宾馆,41,19
4720,安康医院,41,17
4721,安审经济开发区荷塘月色宾馆,41,17
4722,河北大夏天,41,16
4723,安审张家口市桥东区中徽旅馆,41,14
4724,五洲皇冠酒店,41,14
4725,京汉雅阁酒店,41,13
4726,竹雅快捷酒店,41,13
4727,保定华仁皮肤病医院,41,11
4728,海小姐3,41,8
4729,开滦宾馆,41,8
4730,安审张家口好望角酒店管理有限公司经开区二部,41,7
4731,华誉酒店,41,7
4732,河北电信省公司,41,4
4733,美的1738宿舍,41,4
4734,青园南展厅,41,4
4735,唐山南湖足球酒店有限公司,41,4
4736,百悦酒店管理固安有限公司,41,3
4737,电信公司5楼515,41,3
4738,丰南小赵开锁,41,3
4739,荣园文化主题商务酒店,41,3
4740,丰润宾馆,41,2
4741,剑南快捷宾馆,41,2
4742,京顺宾馆,41,2
4743,廊坊电信安次区分公司,41,2
4744,玛沁县盛大手机卖场专卖店,41,2
4745,欧韵宾馆,41,2
4746,人生富足,41,2
4747,唐县电商服务中心,41,2
4748,钻石南路尚客思宾馆,41,2
4749,1520,41,1
4750,2208,41,1
4751,5368,41,1
4752,6688,41,1
4753,8409,41,1
4754,15225,41,1
4755,22333,41,1
4756,23423,41,1
4757,63435,41,1
4758,125869,41,1
4759,4588722,41,1
4760,8858885,41,1
4761,64646999,41,1
4762,66666666,41,1
4763,147258369,41,1
4764,468834676,41,1
4765,1246996367,41,1
4766,1472583690,41,1
4767,15765003936,41,1
4768,81376517617,41,1
4769,---,41,1
4770,........,41,1
4771,@@@!!!,41,1
4772,@17733061562,41,1
4773,11-1110，,41,1
4774,11号宿舍305,41,1
4775,12-2-501,41,1
4776,1234basonwio,41,1
4777,123给您看,41,1
4778,12旅途,41,1
4779,1718专用WIFI,41,1
4780,21楼,41,1
4781,2层210室,41,1
4782,304hg,41,1
4783,4648544FAEC20,41,1
4784,8-644,41,1
4785,abcdef.,41,1
4786,abcjbx,41,1
4787,bfh,41,1
4788,ceshi,41,1
4789,chinaNet-2dXr,41,1
4790,ChinaNet-305,41,1
4791,ChinaNet-519,41,1
4792,enemy,41,1
4793,fjfhvhy,41,1
4794,Fu1234,41,1
4795,GPON宽带融合终端,41,1
4796,hbsx,41,1
4797,hdjeb,41,1
4798,hype移民,41,1
4799,ip156214254503,41,1
4800,jdjjdjdk,41,1
4801,OYO石家庄北站,41,1
4802,Xlb,41,1
4803,Yg302,41,1
4804,z9中公,41,1
4805,zzzz,41,1
4806,阿尔卡迪亚滨海度假酒店,41,1
4807,阿狸智能酒店,41,1
4808,阿狸智能快捷酒店,41,1
4809,阿里巴巴拉卡拉,41,1
4810,阿森小店,41,1
4811,啊啊刚回家看见,41,1
4812,艾力卡木,41,1
4813,爱WI-FI,41,1
4814,爱猫,41,1
4815,爱翼家乐凯北大街专营店,41,1
4816,安次区医院,41,1
4817,安审邯郸市阿狸智能酒店,41,1
4818,安审天诚五金机电,41,1
4819,白沟测试,41,1
4820,白石山舍,41,1
4821,百斯特商务酒店,41,1
4822,保定引力健身,41,1
4823,北港电信,41,1
4824,病毒,41,1
4825,沧州颐和大饭店,41,1
4826,沧州中西医结合医院,41,1
4827,测试专用,41,1
4828,昌黎宾馆,41,1
4829,晨宇商务酒店,41,1
4830,城市之家清苑店,41,1
4831,橙果主题酒店,41,1
4832,翠微宾馆,41,1
4833,大疙瘩,41,1
4834,大华股份,41,1
4835,大沙坪天翼互联网手机卖场,41,1
4836,大学城电信营业厅,41,1
4837,电力培训中心,41,1
4838,电信食堂,41,1
4839,叮咚买菜,41,1
4840,鼎润,41,1
4841,东海,41,1
4842,东殷村宾馆,41,1
4843,董鑫百货商店,41,1
4844,嘟嘟嘟,41,1
4845,俄蒙商行,41,1
4846,非繁左岸,41,1
4847,非概念设计,41,1
4848,凤凰路电信营业厅,41,1
4849,福鑫旅店,41,1
4850,钢城便利驿站,41,1
4851,港口电信电视,41,1
4852,格林豪张家口高铁站店,41,1
4853,固安如家酒店,41,1
4854,馆陶县水利局,41,1
4855,国源朗怡,41,1
4856,汉庭连锁酒店,41,1
4857,好的社会秩序,41,1
4858,好运来婚礼主题酒店,41,1
4859,河北帮民物流,41,1
4860,河北宾馆元悦,41,1
4861,河北廊坊国际饭店,41,1
4862,河北闪付,41,1
4863,河北省石家庄二院,41,1
4864,河北天环831,41,1
4865,河北鑫海化工集团,41,1
4866,河北银行,41,1
4867,衡水市桃城区百合宾馆,41,1
4868,华润电厂,41,1
4869,华为悦盒,41,1
4870,焕燃减脂,41,1
4871,黄骅海事局,41,1
4872,黄骅完小,41,1
4873,惠泽园,41,1
4874,基地,41,1
4875,激动4,41,1
4876,吉米,41,1
4877,吉瑞酒店,41,1
4878,加油,41,1
4879,家家宾馆,41,1
4880,尖盾信安,41,1
4881,建军超市,41,1
4882,健二足足疗店,41,1
4883,金记凉皮,41,1
4884,金隅天坛,41,1
4885,锦程宾馆,41,1
4886,锦江,41,1
4887,京娘湖酒店,41,1
4888,经济开发区云港玖佳宾馆,41,1
4889,九江线材wooden,41,1
4890,就会很快不抗拒,41,1
4891,就是弄,41,1
4892,锯木头,41,1
4893,君仁儿童医院,41,1
4894,骏怡连锁酒店,41,1
4895,康业,41,1
4896,涞源白石山,41,1
4897,兰桂坊宾馆,41,1
4898,蓝之领大酒店,41,1
4899,郎华,41,1
4900,老刘干果店,41,1
4901,乐钢商务酒店,41,1
4902,乐家连锁酒店,41,1
4903,乐亭县,41,1
4904,磊阳,41,1
4905,李彬彬,41,1
4906,梁霄赟测试911,41,1
4907,临西县盛世商务酒店有限公司,41,1
4908,榴莲酒店,41,1
4909,隆达园林公寓,41,1
4910,鹿泉,41,1
4911,路南晓光通讯器材商店,41,1
4912,美的工业园宿舍,41,1
4913,蒙商丽骏国际酒店,41,1
4914,勐仑支局营业厅,41,1
4915,米123456789,41,1
4916,妙相莲养生美容会馆,41,1
4917,明,41,1
4918,明累了,41,1
4919,木立武都路东口专营店,41,1
4920,南国酒店,41,1
4921,南海渔家,41,1
4922,你成哥,41,1
4923,农业路自营厅,41,1
4924,泊寓225,41,1
4925,七天酒店火车站建工学院店,41,1
4926,启腾环保设备,41,1
4927,千村宾馆,41,1
4928,迁安,41,1
4929,前进机械厂,41,1
4930,秦皇岛市第二人民医院,41,1
4931,青岛市南区延安三路旗舰营业厅,41,1
4932,青海宋家酿皮,41,1
4933,青年酒店,41,1
4934,清河湾,41,1
4935,清水湾807,41,1
4936,人才家园二期204,41,1
4937,如归宾馆,41,1
4938,如家快捷酒店,41,1
4939,睿伯云酒店,41,1
4940,三石,41,1
4941,三只熊,41,1
4942,商户c5,41,1
4943,尚佳宾馆,41,1
4944,神华码头,41,1
4945,圣仑大厦,41,1
4946,胜利南街416号塔谈国际商贸城4号写字楼2023,41,1
4947,石家庄工程职业学院新三男生宿舍521,41,1
4948,时代海岸公寓酒店,41,1
4949,实验中学8,41,1
4950,拾年怀旧主题酒店,41,1
4951,世纪城,41,1
4952,世纪城四号公寓2505,41,1
4953,世纪华通,41,1
4954,四川副食调料大全,41,1
4955,四院,41,1
4956,苏鲁滩,41,1
4957,宿舍2232,41,1
4958,隋玉英保健按摩,41,1
4959,台球厅555号,41,1
4960,唐山电力培训中心2号楼,41,1
4961,唐山世园投资管理有限公司,41,1
4962,唐山市力强酒店服务有限公司,41,1
4963,天翼飞,41,1
4964,天翼商城武都路店,41,1
4965,王国庆,41,1
4966,王鹤馨测试,41,1
4967,王者归来,41,1
4968,王志霞,41,1
4969,伟业老婆的路上了哦,41,1
4970,未来像素,41,1
4971,蔚县,41,1
4972,沃尔沃员工,41,1
4973,无主宿舍,41,1
4974,吴桥中西医结合医院医院,41,1
4975,五中营业厅,41,1
4976,武邑县供水公司,41,1
4977,西固天翼互联网手机卖场,41,1
4978,西站天翼互联网手机卖场,41,1
4979,嘻嘻嘻嘻嘻嘻,41,1
4980,香芋,41,1
4981,项目支撑统一处理,41,1
4982,小宇最帅,41,1
4983,鑫海,41,1
4984,邢台电信桥东分公司,41,1
4985,邢台电信桥西分公司,41,1
4986,邢台学院,41,1
4987,学府考研,41,1
4988,学府名苑,41,1
4989,艳丽调料,41,1
4990,杨亚军,41,1
4991,一号楼203,41,1
4992,医大二院,41,1
4993,依恩荣咖啡,41,1
4994,易佰酒店二部,41,1
4995,易居连锁酒店,41,1
4996,驿家365213,41,1
4997,驿家365合作路店,41,1
4998,映美科技总裁办,41,1
4999,优客家,41,1
5000,盂县人民医院,41,1
5001,榆中天翼互联网手机卖场,41,1
5002,玉庭快捷大酒店,41,1
5003,员工食堂,41,1
5004,原来宾馆,41,1
5005,悦都汇购物公园,41,1
5006,悦家酒店,41,1
5007,运动宝贝,41,1
5008,砸哈哈啊哈哈哈家,41,1
5009,张家口国脉通信,41,1
5010,智尚优品酒店,41,1
5011,中国电信111,41,1
5012,中国人民,41,1
5013,中国人民解放军32140部队,41,1
5014,中国移动迁西宽带,41,1
5015,中铁宿舍楼1223211,41,1
5016,中铁宿舍楼313,41,1
5017,中央广场天翼互联网手机卖场,41,1
5018,中医院001,41,1
5019,周凤龙,41,1
5020,足春堂足浴,41,1
5021,合计,41,4799
5022,密苑（张家口）旅游胜地有限公司密苑太子酒店分公司,14,426
5023,廊坊国际饭店有限公司,14,368
5024,张家口国际大酒店,14,232
5025,林海商务酒店,14,215
5026,安审廊坊国际饭店有限公司,14,192
5027,安审张家口四海暇旅商务酒店有限公司,14,163
5028,蓝鲸大厦,14,112
5029,衡水锦尚宾馆有限公司,14,105
5030,天元名品,14,102
5031,新天地酒店,14,101
5032,海友连锁酒店,14,98
5033,格林豪泰酒店学院路店,14,97
5034,金盛万豪,14,97
5035,张家口泰合酒店管理有限责任公司,14,93
5036,红旗楼驿家365宾馆,14,91
5037,怀来矿建物业服务有限公司,14,84
5038,安审张家口市桥东区鱼儿山健足会馆,14,78
5039,正通快捷宾馆,14,75
5040,博奥酒店,14,71
5041,怀来悦庭酒店管理有限公司,14,67
5042,健二足足疗馆,14,66
5043,百斯特商务公寓酒店,14,65
5044,怀来皓轩酒店有限公司,14,64
5045,安审张家口百尚酒店有限公司,14,58
5046,唐山足球酒店,14,56
5047,安审张家口市好时尚快捷宾馆,14,55
5048,保定仁润脑血管病医院,14,55
5049,安审怀安县缘梦圆宾馆有限公司,14,52
5050,佳亿商务酒店,14,52
5051,故城驿家365,14,51
5052,安审中元路泰建设工程有限公司,14,50
5053,奥凯假日酒店,14,50
5054,安审经济开发区沙滩红楼饭店,14,48
5055,怀来县聚缘快捷酒店,14,47
5056,安审明湖冰雪主题酒店,14,46
5057,安审张家口市冠榕商务酒店有限责任公司,14,44
5058,汉庭承德避暑山庄酒店,14,44
5059,全季张家口火车站酒店,14,40
5060,安审经济开发区海纳商务宾馆,14,39
5061,顺和宾馆,14,37
5062,安审张家口奈斯酒店管理有限公司,14,34
5063,同泰宾馆,14,34
5064,绅度国际养生会所,14,32
5065,安审宣化区龙驿宾馆,14,31
5066,张家口铁路园丰园商贸公司,14,31
5067,安审怀安县柴沟堡镇文明宾馆,14,29
5068,武安市青少年宫,14,29
5069,金科花卉宾馆,14,26
5070,胜光酒店,14,26
5071,博然商务宾馆,14,25
5072,康保县康远假日快捷酒店,14,24
5073,唐山宴文旅酒店,14,24
5074,强健足浴阁,14,23
5075,橙子快捷宾馆,14,22
5076,嘉宁商务主题宾馆,14,22
5077,尚客思宾馆,14,19
5078,馨悦快捷宾馆,14,19
5079,安康医院,14,17
5080,安审经济开发区荷塘月色宾馆,14,17
5081,河北大夏天,14,16
5082,安审张家口市桥东区中徽旅馆,14,14
5083,五洲皇冠酒店,14,14
5084,京汉雅阁酒店,14,13
5085,竹雅快捷酒店,14,13
5086,保定华仁皮肤病医院,14,11
5087,海小姐3,14,8
5088,开滦宾馆,14,8
5089,安审张家口好望角酒店管理有限公司经开区二部,14,7
5090,华誉酒店,14,7
5091,河北电信省公司,14,4
5092,美的1738宿舍,14,4
5093,青园南展厅,14,4
5094,唐山南湖足球酒店有限公司,14,4
5095,百悦酒店管理固安有限公司,14,3
5096,电信公司5楼515,14,3
5097,丰南小赵开锁,14,3
5098,荣园文化主题商务酒店,14,3
5099,丰润宾馆,14,2
5100,剑南快捷宾馆,14,2
5101,京顺宾馆,14,2
5102,廊坊电信安次区分公司,14,2
5103,玛沁县盛大手机卖场专卖店,14,2
5104,欧韵宾馆,14,2
5105,人生富足,14,2
