,id,subclass,site,page_url,title,issue_time,creation_time,end_time,province_name,city_name,purchase_type,business_type,minor_business_type,status
1596,3752101,招标公告,www.szjsjy.com.cn,https://www.szjsjy.com.cn:8001/jyw/jyw/zbGongGao_View.do?ggguid=2c9e8ac27868e1d201788c4b8502213d,前海时代项目4号地块全过程造价咨询,2021-04-07 09:00:00,2021-04-29 17:06:55,2021-04-29 17:06:55,,,,,,0
1597,3752102,招标结果公示,www.gdebidding.com,https://www.gdebidding.com/zbjggs/90582.jhtml,瀚蓝（佛山）工业环境服务有限公司2021年度危险废物运输服务项目（第二次）招标结果公示,2021-04-14 00:00:00,2021-04-29 17:06:56,2021-04-29 17:06:56,,,,,,0
1598,3752103,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=13b1804d-8278-4d86-4c85-08d8fa86808e,呼吸道检测相关试剂采购项目竞争性谈判公告,2021-04-08 20:04:19,2021-04-29 17:06:57,2021-04-29 17:06:57,广东省,深圳市,竞争性谈判,,,0
1599,3752104,公示公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200287087.jhtml,广西电网公司2021年省级物资集中采购第一批公开询价采购[0002200000080193]-变更文件-招标2,2021-04-19 00:00:00,2021-04-29 17:06:57,2021-04-29 17:06:57,广东电网公司,,,货物,,0
1600,3752105,招标公告,www.szjsjy.com.cn,https://www.szjsjy.com.cn:8001/jyw/jyw/zbGongGao_View.do?ggguid=2c9e8ac27868e1d201788ba1366d1f61,坝光产业孵化器（DY03-06地块）建设工程、坝光创新创业园（DY03-07地块）建设工程（勘察批量招标）,2021-04-07 09:00:00,2021-04-29 17:06:59,2021-04-29 17:06:59,,,,,,0
1601,3752106,中标公示,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=e998d183ac37466a8177ef382392348c,中国人民解放军某医院2019年度医疗设备采购项目（第三批）-中标公示,2021-04-06 21:57:00,2021-04-29 17:06:59,2021-04-29 17:06:59,,,,,,0
1602,3752107,招标结果公示,www.gdebidding.com,https://www.gdebidding.com/zbjggs/90583.jhtml,瀚蓝（佛山）工业环境服务有限公司2021年度危险废物运输服务项目（第二次）招标结果公示,2021-04-14 00:00:00,2021-04-29 17:07:00,2021-04-29 17:07:00,,,,,,0
1603,3752108,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=c0483d18-d2f5-4133-4c8a-08d8fa86808e,安捷伦仪器配件采购项目单一来源采购公示,2021-04-08 20:15:00,2021-04-29 17:07:00,2021-04-29 17:07:00,广东省,深圳市,单一来源采购,,,0
1604,3752109,公示公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200287088.jhtml,超高压输电公司2021年一般劳动防护用品框架招标项目[0002200000079158]-变更文件-招标1,2021-04-19 00:00:00,2021-04-29 17:07:02,2021-04-29 17:07:02,广东电网公司,,,货物,,0
1605,3752110,招标公告,www.szjsjy.com.cn,https://www.szjsjy.com.cn:8001/jyw/jyw/zbGongGao_View.do?ggguid=2c9e8ac27868e1d201788262bd74119b,观湖招商观园幼儿园小型修缮装修项目等6个项目第一标段全过程工程咨询,2021-04-07 09:00:00,2021-04-29 17:07:02,2021-04-29 17:07:02,,,,,,0
1606,3752111,中标公示,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=2ecd5c5f286a44d7913c779179deaffe,韶关卷烟厂真空回潮线、薄片投料线及其配套工程改造项目（2021-2022）——工艺配套机电设施及服务-中标公示,2021-04-07 10:15:00,2021-04-29 17:07:03,2021-04-29 17:07:03,,,,,,0
1607,3752112,招标变更,www.tobaccobid.com,https://search.tobaccobid.com/detailChange.action?id=4481,吉林省烟草公司辽源市公司建立供应商库项目（二次）流标公告,2021-03-22 00:00:00,2021-04-29 17:07:03,2021-04-29 17:07:03,,,,,其他,0
1608,3752113,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=69dcfa9f-030b-4ed3-4c8b-08d8fa86808e,热电仪器配件采购项目单一来源采购公示,2021-04-08 20:26:34,2021-04-29 17:07:03,2021-04-29 17:07:03,广东省,深圳市,单一来源采购,,,0
1609,3752114,招标结果公示,www.gdebidding.com,https://www.gdebidding.com/zbjggs/90594.jhtml,瀚蓝（佛山）工业环境服务有限公司2021年度劳保用品采购招标结果公示,2021-04-14 00:00:00,2021-04-29 17:07:04,2021-04-29 17:07:04,,,,,,0
1610,3752115,公示公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200287089.jhtml,广西电网公司2021年省级物资集中采购第二批框架招标[0002200000080559]-变更文件-招标2,2021-04-19 00:00:00,2021-04-29 17:07:04,2021-04-29 17:07:04,广东电网公司,,,货物,,0
1611,3752116,招标公告,www.szjsjy.com.cn,https://www.szjsjy.com.cn:8001/jyw/jyw/zbGongGao_View.do?ggguid=2c9e8ac277fd187d0178016e7a3e0474,明湖国际化学校（九年制）全过程造价服务,2021-04-07 09:00:00,2021-04-29 17:07:06,2021-04-29 17:07:06,,,,,,0
1612,3752117,中标公示,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=39588e4d6634436cae4e3a231207443d,惠州LNG接收站项目储罐EPC工程监理-中标公示,2021-04-07 14:56:00,2021-04-29 17:07:07,2021-04-29 17:07:07,,,,,,0
1613,3752118,招标变更,www.tobaccobid.com,https://search.tobaccobid.com/detailChange.action?id=4480,吉林省烟草公司辽源市公司建立供应商库项目（二次）流标公告,2021-03-22 00:00:00,2021-04-29 17:07:07,2021-04-29 17:07:07,,,,,其他,0
1614,3752119,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=728a4553-984a-46cc-4c8c-08d8fa86808e,深圳市统一电子印章管理平台（一期）初步设计及概算编制服务招标公告,2021-04-08 20:28:02,2021-04-29 17:07:07,2021-04-29 17:07:07,广东省,深圳市,公开招标,,,0
1615,3752120,招标结果公示,www.gdebidding.com,https://www.gdebidding.com/zbjggs/90683.jhtml,广州白云山医药集团股份有限公司白云山制药总厂包衣机设备及相关服务项目招标结果公示,2021-04-15 00:00:00,2021-04-29 17:07:08,2021-04-29 17:07:08,,,,,,0
1616,3752121,公示公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200287077.jhtml,云南电网有限责任公司2021年授权玉溪供电局采购第一批物资类公开竞争性谈判结果公示,2021-04-19 00:00:00,2021-04-29 17:07:09,2021-04-29 17:07:09,广东电网公司,,,货物,,0
1617,3752122,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=41c1f61e-aa75-4112-999e-08d8fafa9895,韶州中学教育教学设施设备采购项目之厨房设备公开招标公告,2021-04-09 12:46:51,2021-04-29 17:07:10,2021-04-29 17:07:10,广东省,韶关市,公开招标,,,0
1618,3752123,招标公告,www.szjsjy.com.cn,https://www.szjsjy.com.cn:8001/jyw/jyw/zbGongGao_View.do?ggguid=2c9e8ac27868e1d20178862932e31480,盐田区梅沙街道小梅沙片区城市更新单元02-09、02-10地块景观设计,2021-04-07 15:00:00,2021-04-29 17:07:10,2021-04-29 17:07:10,,,,,,0
1619,3752124,招标变更,www.tobaccobid.com,https://search.tobaccobid.com/detailChange.action?id=4476,吉林省烟草公司辽源市公司建立供应商库项目（二次）流标公告,2021-03-22 00:00:00,2021-04-29 17:07:10,2021-04-29 17:07:10,,,,,其他,0
1620,3752125,中标公示,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=b4466845e5f04bc49883f6a7820099e7,广州电力机车有限公司2021年零星工程-中标公示,2021-04-07 15:24:00,2021-04-29 17:07:10,2021-04-29 17:07:10,,,,,,0
1621,3752126,招标结果公示,www.gdebidding.com,https://www.gdebidding.com/zbjggs/90685.jhtml,中山市南朗镇污水“厂网一体化”运营维护服务招标结果公示,2021-04-15 00:00:00,2021-04-29 17:07:12,2021-04-29 17:07:12,,,,,,0
1622,3752127,公示公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200287100.jhtml,南方电网公司2021年主网一次设备第一批批次招标澄清补遗公告（编号：001）,2021-04-19 00:00:00,2021-04-29 17:07:12,2021-04-29 17:07:12,广东电网公司,,,货物,,0
1623,3752128,招标公告,www.szjsjy.com.cn,https://www.szjsjy.com.cn:8001/jyw/jyw/zbGongGao_View.do?ggguid=9dfe37f1-6bfb-4639-a457-5b0d4d835083,南山区大冲应急物资仓库项目,2021-04-08 09:00:00,2021-04-29 17:07:13,2021-04-29 17:07:13,,,,,,0
1624,3752129,招标变更,www.tobaccobid.com,https://search.tobaccobid.com/detailChange.action?id=4482,吉林省烟草公司辽源市公司建立供应商库项目（二次）流标公告,2021-03-22 00:00:00,2021-04-29 17:07:14,2021-04-29 17:07:14,,,,,其他,0
1625,3752130,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=8d0f487a-23f2-42e3-99a2-08d8fafa9895,2021年度腾泽公司食材采购项目公开招标公告（招标编号： CLF0121GZ00QY63）,2021-04-09 14:42:22,2021-04-29 17:07:14,2021-04-29 17:07:14,广东省,广州市,公开招标,,,0
1626,3752131,中标公示,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=3d0bb0a863c949fe98582349b946c90c,广东省广业环保产业集团有限公司2021年度除磷剂  集中采购项目中标候选人公示  （招标编号：M4400000707009140001、M4400000707009140002）,2021-04-07 15:38:00,2021-04-29 17:07:15,2021-04-29 17:07:15,,,,,,0
1627,3752132,招标结果公示,www.gdebidding.com,https://www.gdebidding.com/zbjggs/90687.jhtml,云南广垦橡胶有限公司2021年煤炭采购项目招标结果公示,2021-04-15 00:00:00,2021-04-29 17:07:16,2021-04-29 17:07:16,,,,,,0
1628,3752133,公示公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200287123.jhtml,云南电网有限责任公司2021-2022年第一批营销物资框架招标采购[0002200000081182]-样品提交要求公告-招标1,2021-04-19 00:00:00,2021-04-29 17:07:17,2021-04-29 17:07:17,广东电网公司,,,货物,,0
1629,3752134,招标变更,www.tobaccobid.com,https://search.tobaccobid.com/detailChange.action?id=4479,吉林省烟草公司辽源市公司建立供应商库项目（二次）流标公告,2021-03-22 00:00:00,2021-04-29 17:07:17,2021-04-29 17:07:17,,,,,其他,0
1630,3752135,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=5ecced52-5edd-4383-99a6-08d8fafa9895,2021年度品牌微信公众号运营项目公开招标公告,2021-04-09 16:14:33,2021-04-29 17:07:18,2021-04-29 17:07:18,,,公开招标,,,0
1631,3752136,中标公示,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=4e40d7a782194234be510b9effbbf99a,广东省广业环保产业集团有限公司2021年度聚丙烯酰胺（絮凝剂）采购项目-中标公示,2021-04-07 16:42:00,2021-04-29 17:07:18,2021-04-29 17:07:18,,,,,,0
1632,3752137,公示公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200287128.jhtml,鼎和财产保险股份有限公司x86服务器框架采购项目结果公示,2021-04-19 00:00:00,2021-04-29 17:07:20,2021-04-29 17:07:20,广东电网公司,,,货物,,0
1633,3752138,招标公告,www.szjsjy.com.cn,https://www.szjsjy.com.cn:8001/jyw/jyw/zbGongGao_View.do?ggguid=2c9e8ac27868e1d20178923933962c22,深铁瑞城项目盖上幕墙及铝合金门窗工程1标,2021-04-07 09:00:00,2021-04-29 17:07:21,2021-04-29 17:07:21,,,,,,0
1634,3752139,招标变更,www.tobaccobid.com,https://search.tobaccobid.com/detailChange.action?id=4478,吉林省烟草公司辽源市公司建立供应商库项目（二次）流标公告,2021-03-22 00:00:00,2021-04-29 17:07:21,2021-04-29 17:07:21,,,,,其他,0
1635,3752140,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=9226780c-a1ee-44d5-99a7-08d8fafa9895,交通银行股份有限公司东莞分行本部营业用房装修工程监理项目公开招标公告,2021-04-09 16:45:08,2021-04-29 17:07:22,2021-04-29 17:07:22,广东省,广州市,公开招标,,,0
1636,3752141,中标公示,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=51075b57a54c4b86852489489244fef4,北斗综合位置云服务智慧平台建设及应用推广项目室内定位演示环境协议栈采购-中标公示,2021-04-07 16:58:00,2021-04-29 17:07:22,2021-04-29 17:07:22,,,,,,0
1637,3752142,招标信息公告,www.gdebidding.com,https://www.gdebidding.com/zbxxgg/90903.jhtml,2021年度管式超滤膜元件采购招标公告,2021-04-19 00:00:00,2021-04-29 17:07:24,2021-04-29 17:07:24,,,,,,0
1638,3752143,公示公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200287106.jhtml,南方电网电动汽车服务有限公司2021年上汽大众车辆公开询价采购结果公告,2021-04-19 00:00:00,2021-04-29 17:07:24,2021-04-29 17:07:24,广东电网公司,,,货物,,0
1639,3752144,招标变更,www.tobaccobid.com,https://search.tobaccobid.com/detailChange.action?id=4477,吉林省烟草公司辽源市公司建立供应商库项目（二次）流标公告,2021-03-22 00:00:00,2021-04-29 17:07:24,2021-04-29 17:07:24,,,,,其他,0
1640,3752145,招标公告,www.szjsjy.com.cn,https://www.szjsjy.com.cn:8001/jyw/jyw/zbGongGao_View.do?ggguid=2c9e8ac27868e1d201788cabbbb922b9,李松蓢社区土地整备利益统筹项目土壤环境检测服务,2021-04-07 09:00:00,2021-04-29 17:07:26,2021-04-29 17:07:26,,,,,,0
1641,3752146,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=991e0cca-2059-4866-99a9-08d8fafa9895,中华人民共和国茂名海事局购买劳务服务招标公告,2021-04-09 17:01:09,2021-04-29 17:07:26,2021-04-29 17:07:26,广东省,茂名市,公开招标,,,0
1642,3752147,中标公示,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=4db5689ee84f422b90fa1a380b50b36b,南方医科大学南方医院工会委员会2021年度教职工生日蛋糕券采购项目-中标公示,2021-04-07 18:12:00,2021-04-29 17:07:26,2021-04-29 17:07:26,,,,,,0
1643,3752148,招标变更,www.tobaccobid.com,https://search.tobaccobid.com/detailChange.action?id=4470,吉林省烟草公司辽源市公司建立供应商库项目（二次）流标公告,2021-03-22 00:00:00,2021-04-29 17:07:27,2021-04-29 17:07:27,,,,,其他,0
1644,3752149,中标公示,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=c2dffd413f054a0f97939f8ce4735f63,金鳌沙油库码头停泊位、回旋水域及次航道清淤服务-中标公示,2021-04-08 09:22:00,2021-04-29 17:07:30,2021-04-29 17:07:30,,,,,,0
1645,3752150,招标公告,www.szjsjy.com.cn,https://www.szjsjy.com.cn:8001/jyw/jyw/zbGongGao_View.do?ggguid=2c9e8ac27868e1d201788c8135dc2228,前海时代项目7-2号地块全过程造价咨询,2021-04-07 09:00:00,2021-04-29 17:07:30,2021-04-29 17:07:30,,,,,,0
1646,3752151,公示公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbgg/1200287413.jhtml,广东电网能源发展有限公司2021-2022年1000号一线客户服务技术支持项目招标公告,2021-04-25 00:00:00,2021-04-29 17:07:30,2021-04-29 17:07:30,云南电网公司,,,货物,,0
1647,3752152,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=db869fa1-9a55-43f3-99af-08d8fafa9895,2021年度机场通会员运营推广服务项目公开招标公告（招标编号：CLF0121GZ01QY90）,2021-04-09 17:29:40,2021-04-29 17:07:31,2021-04-29 17:07:31,广东省,广州市,公开招标,,,0
1648,3752153,招标信息公告,www.gdebidding.com,https://www.gdebidding.com/zbxxgg/90904.jhtml,孝感市垃圾分类末端处置项目工程全过程造价咨询服务招标公告,2021-04-19 00:00:00,2021-04-29 17:07:32,2021-04-29 17:07:32,,,,,,0
1649,3752154,招标变更,www.tobaccobid.com,https://search.tobaccobid.com/detailChange.action?id=4475,吉林省烟草公司辽源市公司建立供应商库项目（二次）流标公告,2021-03-22 00:00:00,2021-04-29 17:07:32,2021-04-29 17:07:32,,,,,其他,0
1650,3752155,中标公示,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=cfced252ecc84824ac6b2747144acc8b,韶关卷烟厂一号工程打贴码设备升级改造项目（2021）-中标公示,2021-04-08 16:00:00,2021-04-29 17:07:32,2021-04-29 17:07:32,,,,,,0
1651,3752156,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=04f5e972-86a3-42b0-99b3-08d8fafa9895,湛江市自然资源局湛江市中小型地质灾害隐患点专业监测项目竞争性磋商公告,2021-04-09 17:46:05,2021-04-29 17:07:33,2021-04-29 17:07:33,广东省,湛江市,公开招标,,,0
1652,3752157,招标公告,www.szjsjy.com.cn,https://www.szjsjy.com.cn:8001/jyw/jyw/zbGongGao_View.do?ggguid=e820226f-a540-4b92-8b8f-f56b2e9cc54f,深圳都市圈智能城际铁路咨询项目标段,2021-04-06 14:00:00,2021-04-29 17:07:33,2021-04-29 17:07:33,,,,,,0
1653,3752158,公示公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200287414.jhtml,南方电网调峰调频发电有限公司2021年报废物资集中处置(第一批)（石棉）(二次采购)结果公告,2021-04-25 00:00:00,2021-04-29 17:07:35,2021-04-29 17:07:35,云南电网公司,,,货物,,0
1654,3752159,中标公示,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=4dba59ff019f49ac97c7fc3f6b47dff3,2021年中央厨房大宗物资供应商供货资格项目-中标公示,2021-04-08 17:28:00,2021-04-29 17:07:35,2021-04-29 17:07:35,,,,,,0
1655,3752160,招标变更,www.tobaccobid.com,https://search.tobaccobid.com/detailChange.action?id=4473,吉林省烟草公司辽源市公司建立供应商库项目（二次）流标公告,2021-03-22 00:00:00,2021-04-29 17:07:35,2021-04-29 17:07:35,,,,,其他,0
1656,3752161,招标信息公告,www.gdebidding.com,https://www.gdebidding.com/zbxxgg/90905.jhtml,瀚蓝生物环保科技有限公司餐厨和污泥处理工程沼气发电机组主机采购招标公告,2021-04-19 00:00:00,2021-04-29 17:07:36,2021-04-29 17:07:36,,,,,,0
1657,3752162,招标采购信息公告,www.chinapsp.cn,http://www.chinapsp.cn/notice_content.html?itemid=ab7f684a-e800-4a3f-99b5-08d8fafa9895,交通银行股份有限公司东莞分行本部营业用房装修工程设计项目公开招标公告,2021-04-09 18:00:36,2021-04-29 17:07:37,2021-04-29 17:07:37,广东省,广州市,公开招标,,,0
1658,3752163,招标公告,www.szjsjy.com.cn,https://www.szjsjy.com.cn:8001/jyw/jyw/zbGongGao_View.do?ggguid=2c9e8ac27868e1d201788716a17f16bd,深圳防灾减灾技术研究院场地改造项目施工总承包,2021-04-06 14:00:00,2021-04-29 17:07:38,2021-04-29 17:07:38,,,,,,0
1659,3752164,招标变更,www.tobaccobid.com,https://search.tobaccobid.com/detailChange.action?id=4472,吉林省烟草公司辽源市公司建立供应商库项目（二次）流标公告,2021-03-22 00:00:00,2021-04-29 17:07:39,2021-04-29 17:07:39,,,,,其他,0
